;id;title;authors;identifier;publisher;img_url;creator_id;identifier_type
722;769;Primera Guerra Mundial;J. H. J. Andriessen;8497940946;Edimat Libros;http://ecx.images-amazon.com/images/I/21xf0ZV%2BqdL._SL500_AA300_.jpg;1;ASIN
723;770;De oorlogsbrieven van Unteroffizier Carl Heller;C. Heller;9059111974;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31sHo1wQoaL._SL500_AA300_.jpg;1;ASIN
724;771;De grote oorlog: kroniek 1914-1918;J.H.J. Andriessen, M. Ros, P.W. Pierik;9059112423;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31YRukphqwL._SL500_AA300_.jpg;1;ASIN
725;772;IJzeren doodskisten / druk 1: het U-Bootwapen in de Eerste Wereldoorlog;J.H.J. Andriessen;9059113772;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/21iD%2BnIXlpL._SL500_AA300_.jpg;1;ASIN
726;773;Verdun 1916: Verdwijnende getuigen : de slag in woord en beeld;J. H. J Andriessen;9067075329;De Bataafsche Leeuw;verdun.jpg;1;ASIN
727;774;Wereldoorlog I: vijf continenten in Vlaanderen;D. Dendooven, P. Chielens;9020976494;Terra - Lannoo;http://ecx.images-amazon.com/images/I/31VZ46pBFcL._SL500_AA300_.jpg;1;ASIN
728;775;Vluchten voor de oorlog: Belgische vluchtelingen 1914-1918;Michael Amara;9058262820;Davidsfonds;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/9/0/5/8/2/9058262820.gif;1;ASIN
729;776;Plotseling een vreselijke knal: bommen en mijnen treffen neutraal Nederland (1914-1918);Hans van Lith, H. van Lith;9028826908;;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/9/0/2/8/8/9028826904.gif;1;ASIN
730;777;Het drama van de Lusitania;M. Peeke;9059113004;;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/9/0/5/9/1/9059113004.gif;1;ASIN
731;778;De Eerste Wereldoorlog door Nederlandse ogen;Rob Kammelar , J.M.J. Sicking , M. Wielinga;9038890273;Nijgh & Van Ditmar;http://s.s-bol.com/imgbase0/imagebase/regular/FC/1/5/1/2/1001004005492151.jpg;1;ASIN
732;779;Het lijf in slijk geplant;Geert Buelens;9026321538;Ambo;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/9/0/2/6/3/9026321538.gif;1;ASIN
733;780;Europa Europa !;Geert Buelens;902632152X;Ambo;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/9/0/2/6/3/902632152X.gif;1;ASIN
734;781;De oorlog van Valentin - Brieven van Oostendenaar Valentin Dewaele, kanonnier aan het IJzerfront;Jacques Dewaele;9055080411;De Klaproos;http://assets.catawiki.nl/assets/10/f/6/0/f60583b0-f3d5-012d-a00a-0050569439b1.jpg;1;ASIN
735;782;Het kielzog van de oorlog: het menselijke wrakhout van het slagveld, gezien door een Amerikaanse hospitaalverpleegster;E.N. La Motte, E. Mortier;9023442040;De Bezige Bij;http://ecx.images-amazon.com/images/I/31VaGKxc7xL._SL500_AA300_.jpg;1;ASIN
736;783;De grote oorlog / Kroniek 1914 -1918: de eerste wereldoorlog in foto's, teksten en documenten;H. Andriessen, P. Pierik;9059111850;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31Y1MLcqRLL._SL500_AA300_.jpg;1;ASIN
737;784;De Grote Oorlog / Kroniek 1914-1918 Deel 22;Henk van der Linden, Hans Andriessen, Leo Dorrestijn, Perry Pierik;9059113977;Aspekt B.V., Uitgeverij;kroniek22.jpg;1;ASIN
738;785;De grote oorlog / Kroniek 1914-1918: Essays over de eerste wereldoorlog Deel 14;H. Andriessen, M. Ros, P. Pierik;9059115341;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31ajP232CKL._SL500_AA300_.jpg;1;ASIN
739;786;De grote oorlog / kroniek 1914-1918 : essays over de Eerste Wereldoorlog Deel 1;H. Andriessen, M. Ros, P. Pierik;9059110269;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31n5jaH2SVL._SL500_AA300_.jpg;1;ASIN
740;787;De grote oorlog / kroniek 1914-1918. Essays over de Eerste Wereldoorlog Deel 8;Hans Andriessen, Perry Pierik, Martin Ros;9059111524;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31fArefWYgL._SL500_AA300_.jpg;1;ASIN
741;788;De grote oorlog / kroniek 1914-1918 : essays over de Eerste Wereldoorlog Deel 2;H. Andriessen, M. Ros, P. Pierik;9059111877;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31-RyM6nGtL._SL500_AA300_.jpg;1;ASIN
742;789;De grote oorlog / kroniek 1914-1918 : essays over de Eerste Wereldoorlog Deel 4;H. Andriessen, M. Ros, P. Pierik;9059111893;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/21hOTFyGwgL._SL500_AA300_.jpg;1;ASIN
743;790;De grote oorlog / kroniek 1914-1918 : essays over de Eerste Wereldoorlog Deel 5;H. Andriessen, M. Ros, P. Pierik;9059111990;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31DSRqO15nL._SL500_AA300_.jpg;1;ASIN
744;791;De grote oorlog / kroniek 1914-1918 : essays over de Eerste Wereldoorlog Deel 3;H. Andriessen, M. Ros, P. Pierik;9059112172;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31v5Yuht5nL._SL500_AA300_.jpg;1;ASIN
745;792;De grote oorlog / kroniek 1914-1918 : essays over de Eerste Wereldoorlog Deel 6;H. Andriessen, M. Ros, P. Pierik;9059112202;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31eBQzx%2BGWL._SL500_AA300_.jpg;1;ASIN
746;793;De grote oorlog / kroniek 1914-1918 : essays over de Eerste Wereldoorlog Deel 7;H. Andriessen, M. Ros, P. Pierik;905911230X;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31%2BICt84GXL._SL500_AA300_.jpg;1;ASIN
747;794;De grote oorlog / kroniek 1914-1918 Deel 9;H. Andriessen, M. Ros, P. Pierik;9059112326;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31Pjvr5JnRL._SL500_AA300_.jpg;1;ASIN
748;795;De grote oorlog / kroniek 1914-1918 Deel 12;H. Andriessen, M. Ros, P. Pierik;9059112644;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/318bn0Z1x8L._SL500_AA300_.jpg;1;ASIN
749;796;De grote oorlog / kroniek 1914-1918 Deel 11;H. Andriessen, M. Ros, P. Pierik;9059112938;Aspekt B.V., Uitgeverij ;http://ecx.images-amazon.com/images/I/31z9IEV7aoL._SL500_AA300_.jpg;1;ASIN
750;797;De grote oorlog / kroniek 1914-1918 Deel 15;P. Pierik, H. Andriessen;9059116305;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31iH8sMPd8L._SL500_AA300_.jpg;1;ASIN
751;798;De grote Oorlog / kroniek 1914-1918 Deel 16;Hans Andriessen, Leo Dorrestein, Perry Pierik;9059116496;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31KoKQf4t-L._SL500_AA300_.jpg;1;ASIN
752;799;De Grote Oorlog / kroniek 1914-1918 essays over de Eerste Wereldoorlog Deel 17;Hans Andriessen, Leo Dorrestein, Perry Pierik;905911650X;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31-OsAMdFVL._SL500_AA300_.jpg;1;ASIN
753;800;De Grote Oorlog / kroniek 1914-1918 Deel 18;Hans Andriessen, Leo Dorrestein, Perry Pierik;9059116518;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31ege6dnvqL._SL500_AA300_.jpg;1;ASIN
754;801;De Grote Oorlog / kroniek 1914 -1918 Deel 19;H. Andriessen;9059117239;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31l5%2BITCTlL._SL500_AA300_.jpg;1;ASIN
755;802;De Grote Oorlog / kroniek 1914 1918 Deel 20;Hans Andriessen, Leo Dorrestein, Perry Pierik;9059117247;Aspekt B.V., Uitgeverij;http://ecx.images-amazon.com/images/I/31jQSjbUICL._SL500_AA300_.jpg;1;ASIN
756;803;De Grote Oorlog / kroniek 1914-1918 Deel 21;H. Andriessen, L. Dorrestijn;9059119657;Aspekt B.V., Uitgeverij;kroniek21.jpg;1;ASIN
757;804;De heuvel;Willy Spillebeen;9063064578;Davidsfonds;http://pics.librarything.com/picsizes/d7/17/d71745875d29d395933515254774141414c3441.jpg;7;ASIN
758;806;Arts in de Grote Oorlog -  - Het oorlogsdagboek van dokter Paul De Backer ;Roger Lampaert;90-5508-107-3;De Klaproos;http://www.klaproos.be/images/arts_cover.jpg;7;ASIN
759;807;Vimy Ridge - A Canadian Reassessment;Geoff Hayes, Andrew Iarocci, Mike Bechthold;889205086;Wilfrid Laurier University Press ;http://s.s-bol.com/imgbase0/imagebase/regular/FC/9/0/8/6/1001004005986809.jpg;7;ASIN
760;808;Vimy;Vern Thiessen;887547818;Playwrights Canada Press ;http://s.s-bol.com/imgbase0/imagebase/thumb/FC/7/2/1/1/1001004006551127.jpg;7;ASIN
761;809;Leo's War, From Gaspe to Vimy;Gordon Pimm;978305205;General Store Publishing House ;http://ecx.images-amazon.com/images/I/51PQkc3jcPL._SL500_AA300_.jpg;7;ASIN
762;810;The Battle of Vimy Ridge: Wall of Fire;Michael J. Krawchuk;1550593722;Detselig Enterprises;http://img.amazon.ca/images/I/51xAW9bafpL._SL500_AA300_.jpg;7;ASIN
763;811;Medicine And Duty - The World War I Memoir Of Captain Harold W. Mcgill, Medical Officer 31st Batallion C.E.F.;Marjorie Barron Norris;1552381935;University of Calgary Press;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/1/5/5/2/3/1552381935.gif;7;ASIN
764;812;The Spirit Of 1914 - Militarism, Myth, And Mobilization In Germany;Jeffrey Verhey;521771374;Cambridge University Press ;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/0/5/2/1/7/0521771374.gif;7;ASIN
765;813;Cambrai 1917 - The Birth of Armoured Warfare;Alexander Turner;1846031478;Osprey;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/1/8/4/6/0/1846031478.gif;7;ASIN
766;814;Cambrai - The Right Hook;Jack Horsfall, Nigel Cave;850526329;Cooper;http://s.s-bol.com/imgbase0/BOOKCOVER/FC/0/8/5/0/5/0850526329.gif;7;ASIN
767;815;The Nieuport Gathering;Ivan Petrus Adriaenssens;9020943626;Lannoo Publishers;http://www.lannoo.com/Media/dbimages/covers/9789020943627.jpg;1;ASIN
768;816;Lost Voices of the Royal Navy: Vivid Eyewitness Accounts of Life in the Royal Navy from 1914-1945;Max Arthur;340838140;Hodder Paperbacks;http://ecx.images-amazon.com/images/I/518Q79C1Q0L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
769;817;Roger Keyes: Being the biography of Admiral of the Fleet Lord Keyes of Zeebrugge and Dover;Cecil Aspinall-Oglander;8888899999;Hogarth P;http://ecx.images-amazon.com/images/I/515KZhemBoL._SL500_AA300_.jpg;1;ASIN
770;818;Secret Service;Sir George Aston;8888877777;Faber & Faber.;http://ecx.images-amazon.com/images/I/414GNwXOt0L._SL500_AA300_.jpg;1;ASIN
771;819;Fips: Legendary U-boat Commander;Geoffrey Brooks;850526949;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/51UjlL5UP4L._SL500_AA300_.jpg;1;ASIN
772;820;Personal Perspectives: World War I;Timothy C. Dowling;1851095659;ABC-CLIO Ltd;http://ecx.images-amazon.com/images/I/51CWEcFZWfL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
773;821;My Mystery Ships;Gordon Campbell;1904381073;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41Q6GE43Z0L._SL500_AA300_.jpg;1;ASIN
774;822;The Russian Origins of the First World War;Sean McMeekin;674062108;Harvard University Press ;http://www.andrewlownie.co.uk/files/the-russian-origins-of-the-first-world-war.jpg;7;ASIN
775;823;Out of the Mists;William Guy Carr;8888844444;Hutchinson & Co.;http://pics.librarything.com/picsizes/8a/1b/8a1b483b79204765934446f5877434d414f4541.jpg;1;ASIN
776;824;The World Crisis 1911-1918;Sir Winston Churchill;141442050;Penguin Classics;http://ecx.images-amazon.com/images/I/41tKS7btj2L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
777;825;The German Submarine War 1914-1918;Earl Jellicoe, R. H. Gibson, Maurice Prendergast;1904381081;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/51RVEKZNXJL._SL500_AA300_.jpg;1;ASIN
778;826;"The Great War... "" I Was There "" undying memories of 1914-1918. 3 Volume set";Sir John Hammerton;8888822222;Amalgameted Press;http://ecx.images-amazon.com/images/I/41X6eDmBZKL._SL500_AA300_.jpg;1;ASIN
779;827;British Admirals of the Fleet 1734-1995: A Biographical Dictionary;T.A. Heathcote;850528356;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/5125xIVpROL._SL500_AA300_.jpg;1;ASIN
780;828;By Sea and Land: Some Naval Doings;Edward Hilton-Young, MP;1110726457;BiblioLife, LLC;http://ecx.images-amazon.com/images/I/41AdgWtZ9GL._SL500_AA300_.jpg;1;ASIN
781;829;How we twisted the Dragon's Tail. On the operations of the Navy against the Belgian coast.;Percival A. Hislam;8888833333;Hutchinson & Co.;dragontail.jpg;1;ASIN
782;830;Royal Naval Division;Douglas Jerrold;1843422611;Naval and Military Press;http://ecx.images-amazon.com/images/I/41Ht18R-eEL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
783;831;The Zeebrugge affair;Keble Howard;1171909594;Library of Congress;http://ecx.images-amazon.com/images/I/41Ss-itDtrL._SL500_AA300_.jpg;1;ASIN
784;832;War Memoirs of David Lloyd George V1-2: 1914-1915, 1915-1916;David Lloyd George;125806197X;Literary Licensing, LLC;http://ecx.images-amazon.com/images/I/11vTi3ngvyL._SL500_AA300_.jpg;1;ASIN
785;833;"The Immortal Gamble and the Part Played in It by H. M. S. ""Cornwallis,""";Archibald T Stewart;1178016277;Unknown;http://ecx.images-amazon.com/images/I/51ld8rsjtbL._SL500_AA300_.jpg;1;ASIN
786;834;Raiders of the Deep;Lowell Thomas;1904381030;Periscope Publishing Ltd;http://ecx.images-amazon.com/images/I/41CT6PDNWML._SL500_AA300_.jpg;1;ASIN
787;835;Tunnel-master & Arsonist of the Great War - The Norton Griffiths Story;Tony Bridgland & Anne Morgan;850529956;Leo Cooper - Pen and Sword Books;http://ecx.images-amazon.com/images/I/51iLBhIdcnL._SL500_AA300_.jpg;30;ASIN
788;836;Nieuwpoort sector 1917;Kristof Jacobs;9058681823;uitgeverij De Krijger;https://lh4.googleusercontent.com/-JB82P_-LpI0/TotYVv32PII/AAAAAAAAADU/K2_Rfn-0Tiw/s512/IMG_0005%252520%252528Medium%252529.jpg;30;ASIN
789;837;Inventing the Schlieffen plan: German war planning, 1871-1914;Terence Zuber;199250162;Oxford University Press;http://i43.tower.com/images/mm100847397/inventing-schlieffen-plan-german-war-planning-1871-1914-terence-zuber-hardcover-cover-art.jpg;7;ASIN
790;838;THE SUPREME COMMAND 1914 - 1918 Volume One;Lord Hankey;7777711111;George Allen And Unwin;http://ecx.images-amazon.com/images/I/51Yk2-KOWqL._SL500_AA300_.jpg;1;ASIN
791;839;The Supreme Command. 1914-1918. VOLUME 2;Lord Hankey;7777722222;George Allen & Unwin;supreme.jpg;1;ASIN
792;840;The Fifth Army in March 1918;Walter Shaw Sparrow;190767716X;Helion & Company Ltd;http://ecx.images-amazon.com/images/I/51x0GoJsckL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
793;841;The Fifth Army;General Sir Hubert. Gough;7777733333;Hodder & Stoughton Ltd;fiftharmy.jpg;1;ASIN
794;842;Haig;Duff Cooper;7777744444;Faber & Faber London;http://ecx.images-amazon.com/images/I/41jL6DBM3wL._SL500_AA300_.jpg;1;ASIN
795;843;Field Marshal Earl Haig;John Charteris;1164511548;Kessinger Publishing;http://ecx.images-amazon.com/images/I/51rhWVO9DYL._SL500_AA300_.jpg;1;ASIN
796;844;Field Marshal Earl Haig;Philip Warner;030435645X;Phoenix;http://ecx.images-amazon.com/images/I/514BSYQP39L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
797;845;The British Army in Battle and Its Image 1914-18;Stephen Badsey;826437184;Continuum International Publishing Group Ltd;http://ecx.images-amazon.com/images/I/416HxiklvUL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
798;846;British Generalship during the Great War;Simon Robbins;075466127X;Ashgate;http://ecx.images-amazon.com/images/I/514dz5l353L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
799;847;Goughie: The Life of General Sir Hubert Gough;Anthony Farrar-Hockley;246640596;HarperCollins Distribution Services;http://ecx.images-amazon.com/images/I/5198YpCe6FL._SL500_AA300_.jpg;1;ASIN
800;848;Four Years on the Western Front;Rifleman;184342035X;Naval and Military Press;http://ecx.images-amazon.com/images/I/41ItMANtC1L._SL500_AA300_.jpg;1;ASIN
801;849;The Final Battle: Soldiers of the Western Front and the German Revolution of 1918 (Studies in the Social and Cultural History of Modern Warfare);Scott Stephenson;521519462;Cambridge University Press;http://ecx.images-amazon.com/images/I/51nw%2B3ktypL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
802;850;Shooting the Front: Allied Air Reconnaissance in the First World War;Terrence J. Finnegan;752460528;The History Press Ltd;http://ecx.images-amazon.com/images/I/51fFMeQ7lYL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
803;851;Fighting for Football: From Woolwich Arsenal to the Western Front - The Story of Football's First Rebel: Tim Coleman Stood Up for Players' Rights and Became a First World War Hero;George Myserson;1845134095;Aurum Press Ltd;http://ecx.images-amazon.com/images/I/51ySOwT%2BLrL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
804;852;Warrior: The Amazing Story of a Real War Horse;General Jack Seely, Brough Scott, Sir Alfred Munnings;1908216107;Racing Post Books;http://ecx.images-amazon.com/images/I/517vRXEpxbL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
805;853;The War Horses: The Tragic Fate of a Million Horses Sacrificed in the First World War;Simon Butler;857040847;Halsgrove;http://ecx.images-amazon.com/images/I/51uIJlaX6%2BL._SL500_AA300_.jpg;1;ASIN
806;854;Tommy's Ark: Soldiers and Their Animals in the Great War;Richard Van Emden;1408810077;Bloomsbury Publishing PLC;http://ecx.images-amazon.com/images/I/51GIgCmZD%2BL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
807;856;Race, Empire and First World War Writing;Santanu Das;052150984X;Cambridge University Press;http://ecx.images-amazon.com/images/I/51F7KPCAE%2BL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
808;857;Silent Cities: An Illustrated Guide to the War Cemeteries & Memorials to the Missing in France & Flanders 1914-1918;Sidney C. Hurst;184342262X;Naval and Military Press;http://ecx.images-amazon.com/images/I/41zOVXRdiAL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
809;858;De oorlog te Dickebusch en omstreken;A. Van Walleghem;7777755555;Geldhof;dickebusch.jpg;1;ASIN
810;859;The Golden Horseshoe;Men of the 37th Division B E F;7777766666;Cassell & Co Ltd;horseshoe.jpg;1;ASIN
811;860;The unreturning army: A field gunner in Flanders,1917-1918;Huntly Gordon;7777777777;Dent;http://ecx.images-amazon.com/images/I/51zgDrSquFL._SL500_AA300_.jpg;1;ASIN
812;861;Slaves of the War Lords;Henry Russell;1843421364;Naval and Military Press;http://ecx.images-amazon.com/images/I/41NhVG1MZ7L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
813;862;The Fifteenth (Scottish) Division 1914-1919;J. Stewart, John Buchan;1847343228;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41Q2RMXX8HL._SL500_AA300_.jpg;1;ASIN
814;863;The Twenty-third Division 1914-1919;H.R Sandilands;1843426048;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41SW0BEKWSL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
815;864;The History of the 36th (ulster) Division;Cyril Falls;1847343260;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/41F-I0z5%2BYL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
816;865;The Eighth Division in War 1914-1918;J.H. Boraston, Cyril E.O. Bax;1897632673;Naval & Military Press Ltd;http://ecx.images-amazon.com/images/I/31HVJFA1K7L._SL500_AA300_.jpg;1;ASIN
817;866;The War History of the 1st/4th Battalion, the Loyal North Lancashire Regiment, Now the Loyal Regiment (North Lancashire), 1914-1918;Great Britain Army Royal North Lancashire;1179631692;Nabu Press;lancash.jpg;1;ASIN
818;867;None That Go Return: Leighton, Brittain and Friends, and the Lost Generation 1914-18;Don Farr;1906033838;Helion & Company Ltd;http://ecx.images-amazon.com/images/I/51ibVp901kL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
819;868;Tanganyikan Guerrilla: East African Campaign, 1914-18 (History of 1st World War);J.R. Sibley;345098013;Ballantine Books Inc.;http://ecx.images-amazon.com/images/I/51HEouM5jWL._SL500_AA300_.jpg;1;ASIN
820;869;Road to St. Julien: The Letters of a Stretcher-bearer of the Great War;William St.Clair;1844150178;Leo Cooper Ltd;http://ecx.images-amazon.com/images/I/512BNT5E5CL._SL500_AA300_.jpg;1;ASIN
821;870;Bradford in the Great War;Bradford World War 1 Group;750946180;The History Press Ltd;http://ecx.images-amazon.com/images/I/51%2BK3v00SeL._SL500_AA300_.jpg;1;ASIN
822;871;The War History Of the 1St Battalion Queen's Westminster Rifles 1914-1918;Henriques Major J Q;7777788888;Medici Society;1stbat.jpg;1;ASIN
823;872;History of the 1/1st Hants Royal Horse Artillery During the Great War 1914-1919;P.C.D Mundy;184574036X;Naval and Military Press;http://ecx.images-amazon.com/images/I/41vq9lV4xUL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
824;873;Trench Fighting, 1914-18 (History of 1st World War);Charles Messenger;345097998;Ballantine Books Inc.;http://ecx.images-amazon.com/images/I/51t7X6XgTIL._SL500_AA300_.jpg;1;ASIN
825;874;Guns 1914/18 (History of 1st World War);Ian V. Hogg;330238388;"Macmillan; Reprint edition";http://ecx.images-amazon.com/images/I/51EW1UEz9OL._SL500_AA300_.jpg;1;ASIN
826;875;Fighter Writer: The Eventful Life of Sergeant Joe Lee, Scotland's Forgotten War Poet;Bob Burrows;1859833993;Breedon Books Publishing Co Ltd;http://ecx.images-amazon.com/images/I/51D40F8R1RL._SL500_AA300_.jpg;1;ASIN
827;876;The First World War;Gerard De Groot;333745345;Palgrave Macmillan;http://ecx.images-amazon.com/images/I/41KXDAQ324L._SL500_AA300_.jpg;1;ASIN
828;877;World War I: An Illustrated History;Lloyd Clark;978-1859863381;Helicon;http://ecx.images-amazon.com/images/I/41P6ZH3A78L._SL500_AA300_.jpg;1;ASIN
829;878;The Longman Companion to the First World War;Colin Nicolson;582289831;Longman;http://ecx.images-amazon.com/images/I/21R3JGV1JKL._SL500_AA300_.jpg;1;ASIN
830;879;The Eastern Front 1914-18: Suicide Of The Empires;Alan Clark;978-1900624237;The Windrush Press;http://ecx.images-amazon.com/images/I/41TCK1VR3EL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
831;880;The Hazy Red Hell: Fighting Experiences on the Western Front 1914-18;Tom Donovan;186227035X;Spellmount Publishers Ltd;http://ecx.images-amazon.com/images/I/511RA5N1H3L._SL500_AA300_.jpg;1;ASIN
832;881;The Battles of the British Expeditionary Forces, 1914-1915: Historiography and Annotated Bibliography;Fred R.Van Hartesveldt;313306257;Greenwood Press;http://ecx.images-amazon.com/images/I/41bfTKwCZ4L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
833;882;Le Cateau;Nigel Cave, Jack Sheldon;850528429;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/510x09hV2cL._SL500_AA300_.jpg;1;ASIN
834;883;Mons: 1914;Jack Horsfall, Nigel Cave;850526779;Pen & Sword Books Ltd;http://ecx.images-amazon.com/images/I/41J9AQCA66L._SL500_AA300_.jpg;1;ASIN
835;884;The Affair at Nery, 1 September 1914;Patrick Takle;1844154025;Pen & Sword Battleground;http://ecx.images-amazon.com/images/I/51WQQ01JV0L._SL500_AA300_.jpg;1;ASIN
836;885;Gentlemen, We Will Stand and Fight: Le Cateau 1914;Antony Bird;1847970621;The Crowood Press Ltd;http://ecx.images-amazon.com/images/I/51gE96d3pIL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
837;886;Stand & Fall: A Soldier's Recollections of the 'contemptible Little Army' and the Retreat from Mons to the Marne, 1914;Joe Cassells;1846772990;Leonaur Ltd;http://ecx.images-amazon.com/images/I/51CPKbLu4-L._SL500_AA300_.jpg;1;ASIN
838;887;Infantry Brigade: 1914-The Diary of a Commander of the 15th Infantry Brigade, 5th Division, British Army, During the Retreat from Mons;Lord Edward Gleichen;1846773636;Leonaur Ltd;http://ecx.images-amazon.com/images/I/51q5YZpZ4PL._SL500_AA300_.jpg;1;ASIN
839;888;With the Guns: Two First Hand Accounts of British Gunners at War in Europe During World War 1;C.A. Rose, Hugh Dalton;1846772702;Leonaur Ltd;http://ecx.images-amazon.com/images/I/51CXxiPa0dL._SL500_AA300_.jpg;1;ASIN
840;889;The Belgian Army in World War I;Ronald Pawly, Patrice Courcelle;1846034485;Osprey Publishing;http://ecx.images-amazon.com/images/I/51uSWssmCiL._SL500_AA300_.jpg;1;ASIN
841;890;Sapper Martin: The Secret Great War Diary of Jack Martin;Richard Van Emden;1408803119;Bloomsbury Publishing PLC;http://ecx.images-amazon.com/images/I/5110uBoET3L._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU02_.jpg;1;ASIN
842;891;Up the Line to Death: War Poets, 1914-18;Brian Gardner;413595706;Methuen Publishing Ltd;http://ecx.images-amazon.com/images/I/518bTSE0T4L._SL500_AA300_.jpg;1;ASIN
843;892;Le fusillé innocent : La réhabilitation de l'artilleur Eugène Bouret, 1914-1917;Gilles Vauclair, Didier Callabre;2746712016;Editions Autrement;http://ecx.images-amazon.com/images/I/51L1FUYymrL._SL500_AA300_.jpg;7;ASIN
